Brand,Rating,Fuel,Horsepower,Transmission,Horsepower_norm
Chevrolet,4.3,Diesel,200.0,Automatic,0.3091190108191654
Chevrolet,4.4,Diesel,145.0,Automatic,0.2241112828438949
Chevrolet,4.7,Diesel,190.0,Automatic,0.2936630602782071
Chevrolet,4.371098041897468,Diesel,252.0,Automatic,0.3894899536321484
Chevrolet,4.7,Diesel,92.0,Automatic,0.14219474497681608
Chevrolet,4.371098041897468,Diesel,335.0,Automatic,0.517774343122102
Chevrolet,4.3,Diesel,123.0,Automatic,0.1901081916537867
Chevrolet,4.1,Diesel,200.0,Automatic,0.3091190108191654
Chevrolet,4.2,Diesel,121.0,Automatic,0.18701700154559506
Chevrolet,3.5,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,3.6,Diesel,275.0,Automatic,0.4250386398763524
Chevrolet,4.4,Diesel,300.0,Automatic,0.46367851622874806
Chevrolet,4.3,Diesel,285.0,Automatic,0.44049459041731065
Chevrolet,4.2,Diesel,162.0,Automatic,0.250386398763524
Chevrolet,4.6,Diesel,140.0,Automatic,0.21638330757341576
Chevrolet,4.3,Diesel,114.0,Automatic,0.17619783616692428
Chevrolet,4.6,Diesel,322.0,Automatic,0.49768160741885625
Chevrolet,4.8,Diesel,227.0,Automatic,0.3508500772797527
Chevrolet,4.6,Diesel,134.0,Automatic,0.2071097372488408
Chevrolet,4.6,Diesel,116.0,Automatic,0.17928902627511592
Chevrolet,4.5,Diesel,200.0,Automatic,0.3091190108191654
Chevrolet,3.9,Diesel,355.0,Automatic,0.5486862442040186
Chevrolet,4.8,Diesel,225.0,Automatic,0.34775888717156106
Chevrolet,4.5,Diesel,275.0,Automatic,0.4250386398763524
Chevrolet,4.5,Diesel,137.0,Automatic,0.2117465224111283
Chevrolet,4.3,Diesel,215.0,Automatic,0.3323029366306028
Chevrolet,4.2,Diesel,146.0,Automatic,0.22565687789799072
Chevrolet,4.7,Diesel,183.0,Automatic,0.2828438948995363
Chevrolet,3.3,Diesel,128.0,Automatic,0.19783616692426584
Chevrolet,4.7,Diesel,475.0,Automatic,0.7341576506955177
Chevrolet,4.2,Diesel,282.0,Automatic,0.43585780525502316
Chevrolet,4.1,Diesel,190.0,Automatic,0.2936630602782071
Chevrolet,4.2,Diesel,104.0,Automatic,0.160741885625966
Chevrolet,4.371098041897468,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,4.4,Diesel,200.0,Automatic,0.3091190108191654
Chevrolet,4.371098041897468,Diesel,255.0,Automatic,0.3941267387944359
Chevrolet,4.371098041897468,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,4.7,Diesel,142.0,Automatic,0.21947449768160743
Chevrolet,4.0,Diesel,255.0,Automatic,0.3941267387944359
Chevrolet,4.5,Diesel,147.0,Automatic,0.22720247295208656
Chevrolet,4.2,Diesel,140.0,Automatic,0.21638330757341576
Chevrolet,4.1,Diesel,194.0,Automatic,0.29984544049459044
Chevrolet,3.8,Diesel,322.0,Automatic,0.49768160741885625
Chevrolet,3.6,Diesel,340.0,Automatic,0.5255023183925811
Chevrolet,4.7,Diesel,205.0,Automatic,0.3168469860896445
Chevrolet,3.8,Diesel,290.0,Automatic,0.4482225656877898
Chevrolet,4.4,Diesel,138.0,Automatic,0.2132921174652241
Chevrolet,3.7,Diesel,210.0,Automatic,0.32457496136012365
Chevrolet,4.5,Diesel,450.0,Automatic,0.6955177743431221
Chevrolet,4.6,Diesel,170.0,Automatic,0.26275115919629055
Chevrolet,3.7,Diesel,188.0,Automatic,0.29057187017001546
Chevrolet,4.0,Diesel,235.0,Automatic,0.36321483771251933
Chevrolet,4.0,Diesel,208.0,Automatic,0.321483771251932
Chevrolet,4.5,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,4.3,Diesel,174.0,Automatic,0.2689335394126739
Chevrolet,4.7,Diesel,138.0,Automatic,0.2132921174652241
Chevrolet,4.7,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,4.3,Diesel,165.0,Automatic,0.2550231839258114
Chevrolet,4.5,Diesel,125.0,Automatic,0.19319938176197837
Chevrolet,3.9,Diesel,120.0,Automatic,0.18547140649149924
Chevrolet,3.8,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,4.9,Diesel,330.0,Automatic,0.5100463678516228
Chevrolet,3.6,Diesel,170.0,Automatic,0.26275115919629055
Chevrolet,3.8,Diesel,385.0,Automatic,0.5950540958268934
Chevrolet,4.9,Diesel,591.0,Automatic,0.9134466769706336
Chevrolet,4.4,Diesel,282.0,Automatic,0.43585780525502316
Chevrolet,3.4,Diesel,115.0,Automatic,0.1777434312210201
Chevrolet,4.6,Diesel,375.0,Automatic,0.5795981452859351
Chevrolet,4.7,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,3.8,Diesel,215.0,Automatic,0.3323029366306028
Chevrolet,4.371098041897468,Diesel,150.0,Automatic,0.23183925811437403
Chevrolet,3.6,Diesel,228.0,Automatic,0.35239567233384855
Chevrolet,4.2,Diesel,147.0,Automatic,0.22720247295208656
Chevrolet,4.9,Diesel,385.0,Automatic,0.5950540958268934
Chevrolet,4.8,Diesel,161.0,Automatic,0.24884080370942813
Chevrolet,4.6,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,4.9,Diesel,160.0,Automatic,0.2472952086553323
Chevrolet,4.6,Diesel,268.0,Automatic,0.4142194744976816
Chevrolet,3.6,Diesel,250.0,Automatic,0.38639876352395675
Chevrolet,3.7,Diesel,115.0,Automatic,0.1777434312210201
Chevrolet,4.1,Diesel,92.0,Automatic,0.14219474497681608
Chevrolet,4.8,Diesel,349.0,Automatic,0.5394126738794436
Chevrolet,4.4,Diesel,203.0,Automatic,0.31375579598145287
Chevrolet,3.6,Diesel,137.0,Automatic,0.2117465224111283
Chevrolet,4.4,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,4.3,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,3.9,Diesel,195.0,Automatic,0.30139103554868624
Chevrolet,4.3,Diesel,275.0,Manual,0.4250386398763524
Chevrolet,4.8,Diesel,165.0,Manual,0.2550231839258114
Chevrolet,3.6,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,4.3,Diesel,130.0,Manual,0.2009273570324575
Chevrolet,4.6,Diesel,295.0,Manual,0.4559505409582689
Chevrolet,4.3,Diesel,180.0,Manual,0.2782071097372488
Chevrolet,4.3,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,4.6,Diesel,125.0,Manual,0.19319938176197837
Chevrolet,4.8,Diesel,255.0,Manual,0.3941267387944359
Chevrolet,4.5,Diesel,145.0,Manual,0.2241112828438949
Chevrolet,3.7,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,3.6,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.5,Diesel,401.0,Manual,0.6197836166924265
Chevrolet,4.4,Diesel,270.0,Manual,0.41731066460587324
Chevrolet,4.6,Diesel,647.0,Manual,1.0
Chevrolet,3.6,Diesel,260.0,Manual,0.401854714064915
Chevrolet,4.5,Diesel,157.0,Manual,0.2426584234930448
Chevrolet,3.6,Diesel,148.0,Manual,0.2287480680061824
Chevrolet,4.6,Diesel,210.0,Manual,0.32457496136012365
Chevrolet,4.3,Diesel,335.0,Manual,0.517774343122102
Chevrolet,4.371098041897468,Diesel,210.0,Manual,0.32457496136012365
Chevrolet,4.4,Diesel,240.0,Manual,0.37094281298299847
Chevrolet,4.7,Diesel,310.0,Manual,0.47913446676970634
Chevrolet,4.7,Diesel,290.0,Manual,0.4482225656877898
Chevrolet,3.6,Diesel,354.0,Manual,0.5471406491499228
Chevrolet,4.5,Diesel,210.0,Manual,0.32457496136012365
Chevrolet,3.7,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.371098041897468,Diesel,322.0,Manual,0.49768160741885625
Chevrolet,4.6,Diesel,300.0,Manual,0.46367851622874806
Chevrolet,4.1,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.6,Diesel,301.0,Manual,0.4652241112828439
Chevrolet,4.2,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,3.7,Diesel,268.0,Manual,0.4142194744976816
Chevrolet,4.371098041897468,Diesel,138.0,Manual,0.2132921174652241
Chevrolet,3.6,Diesel,200.0,Manual,0.3091190108191654
Chevrolet,3.9,Diesel,130.0,Manual,0.2009273570324575
Chevrolet,4.1,Diesel,220.0,Manual,0.3400309119010819
Chevrolet,4.371098041897468,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,4.8,Diesel,260.0,Manual,0.401854714064915
Chevrolet,4.2,Diesel,135.0,Manual,0.20865533230293662
Chevrolet,3.6,Diesel,125.0,Manual,0.19319938176197837
Chevrolet,4.371098041897468,Diesel,165.0,Manual,0.2550231839258114
Chevrolet,4.1,Diesel,285.0,Manual,0.44049459041731065
Chevrolet,4.6,Diesel,190.0,Manual,0.2936630602782071
Chevrolet,3.4,Diesel,170.0,Manual,0.26275115919629055
Chevrolet,4.2,Diesel,270.0,Manual,0.41731066460587324
Chevrolet,4.4,Diesel,230.0,Manual,0.3554868624420402
Chevrolet,3.9,Diesel,375.0,Manual,0.5795981452859351
Chevrolet,4.5,Diesel,240.0,Manual,0.37094281298299847
Chevrolet,4.1,Diesel,110.0,Manual,0.17001545595054096
Chevrolet,4.7,Diesel,184.0,Manual,0.28438948995363217
Chevrolet,4.4,Diesel,475.0,Manual,0.7341576506955177
Chevrolet,4.0,Diesel,260.0,Manual,0.401854714064915
Chevrolet,3.9,Diesel,290.0,Manual,0.4482225656877898
Chevrolet,4.3,Diesel,200.0,Manual,0.3091190108191654
Chevrolet,4.4,Diesel,145.0,Manual,0.2241112828438949
Chevrolet,4.7,Diesel,190.0,Manual,0.2936630602782071
Chevrolet,4.371098041897468,Diesel,252.0,Manual,0.3894899536321484
Chevrolet,4.7,Diesel,92.0,Manual,0.14219474497681608
Chevrolet,4.371098041897468,Diesel,335.0,Manual,0.517774343122102
Chevrolet,4.3,Diesel,123.0,Manual,0.1901081916537867
Chevrolet,4.1,Diesel,200.0,Manual,0.3091190108191654
Chevrolet,4.2,Diesel,121.0,Manual,0.18701700154559506
Chevrolet,3.5,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,3.6,Diesel,275.0,Manual,0.4250386398763524
Chevrolet,4.4,Diesel,300.0,Manual,0.46367851622874806
Chevrolet,4.3,Diesel,285.0,Manual,0.44049459041731065
Chevrolet,4.2,Diesel,162.0,Manual,0.250386398763524
Chevrolet,4.6,Diesel,140.0,Manual,0.21638330757341576
Chevrolet,4.3,Diesel,114.0,Manual,0.17619783616692428
Chevrolet,4.6,Diesel,322.0,Manual,0.49768160741885625
Chevrolet,4.8,Diesel,227.0,Manual,0.3508500772797527
Chevrolet,4.6,Diesel,134.0,Manual,0.2071097372488408
Chevrolet,4.6,Diesel,116.0,Manual,0.17928902627511592
Chevrolet,4.5,Diesel,200.0,Manual,0.3091190108191654
Chevrolet,3.9,Diesel,355.0,Manual,0.5486862442040186
Chevrolet,4.8,Diesel,225.0,Manual,0.34775888717156106
Chevrolet,4.5,Diesel,275.0,Manual,0.4250386398763524
Chevrolet,4.5,Diesel,137.0,Manual,0.2117465224111283
Chevrolet,4.3,Diesel,215.0,Manual,0.3323029366306028
Chevrolet,4.2,Diesel,146.0,Manual,0.22565687789799072
Chevrolet,4.7,Diesel,183.0,Manual,0.2828438948995363
Chevrolet,3.3,Diesel,128.0,Manual,0.19783616692426584
Chevrolet,4.7,Diesel,475.0,Manual,0.7341576506955177
Chevrolet,4.2,Diesel,282.0,Manual,0.43585780525502316
Chevrolet,4.1,Diesel,190.0,Manual,0.2936630602782071
Chevrolet,4.2,Diesel,104.0,Manual,0.160741885625966
Chevrolet,4.371098041897468,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.4,Diesel,200.0,Manual,0.3091190108191654
Chevrolet,4.371098041897468,Diesel,255.0,Manual,0.3941267387944359
Chevrolet,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.7,Diesel,142.0,Manual,0.21947449768160743
Chevrolet,4.0,Diesel,255.0,Manual,0.3941267387944359
Chevrolet,4.5,Diesel,147.0,Manual,0.22720247295208656
Chevrolet,4.2,Diesel,140.0,Manual,0.21638330757341576
Chevrolet,4.1,Diesel,194.0,Manual,0.29984544049459044
Chevrolet,3.8,Diesel,322.0,Manual,0.49768160741885625
Chevrolet,3.6,Diesel,340.0,Manual,0.5255023183925811
Chevrolet,4.7,Diesel,205.0,Manual,0.3168469860896445
Chevrolet,3.8,Diesel,290.0,Manual,0.4482225656877898
Chevrolet,4.4,Diesel,138.0,Manual,0.2132921174652241
Chevrolet,3.7,Diesel,210.0,Manual,0.32457496136012365
Chevrolet,4.5,Diesel,450.0,Manual,0.6955177743431221
Chevrolet,4.6,Diesel,170.0,Manual,0.26275115919629055
Chevrolet,3.7,Diesel,188.0,Manual,0.29057187017001546
Chevrolet,4.0,Diesel,235.0,Manual,0.36321483771251933
Chevrolet,4.0,Diesel,208.0,Manual,0.321483771251932
Chevrolet,4.5,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.3,Diesel,174.0,Manual,0.2689335394126739
Chevrolet,4.7,Diesel,138.0,Manual,0.2132921174652241
Chevrolet,4.7,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.3,Diesel,165.0,Manual,0.2550231839258114
Chevrolet,4.5,Diesel,125.0,Manual,0.19319938176197837
Chevrolet,3.9,Diesel,120.0,Manual,0.18547140649149924
Chevrolet,3.8,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.9,Diesel,330.0,Manual,0.5100463678516228
Chevrolet,3.6,Diesel,170.0,Manual,0.26275115919629055
Chevrolet,3.8,Diesel,385.0,Manual,0.5950540958268934
Chevrolet,4.9,Diesel,591.0,Manual,0.9134466769706336
Chevrolet,4.4,Diesel,282.0,Manual,0.43585780525502316
Chevrolet,3.4,Diesel,115.0,Manual,0.1777434312210201
Chevrolet,4.6,Diesel,375.0,Manual,0.5795981452859351
Chevrolet,4.7,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,3.8,Diesel,215.0,Manual,0.3323029366306028
Chevrolet,4.371098041897468,Diesel,150.0,Manual,0.23183925811437403
Chevrolet,3.6,Diesel,228.0,Manual,0.35239567233384855
Chevrolet,4.2,Diesel,147.0,Manual,0.22720247295208656
Chevrolet,4.9,Diesel,385.0,Manual,0.5950540958268934
Chevrolet,4.8,Diesel,161.0,Manual,0.24884080370942813
Chevrolet,4.6,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.9,Diesel,160.0,Manual,0.2472952086553323
Chevrolet,4.6,Diesel,268.0,Manual,0.4142194744976816
Chevrolet,3.6,Diesel,250.0,Manual,0.38639876352395675
Chevrolet,3.7,Diesel,115.0,Manual,0.1777434312210201
Chevrolet,4.1,Diesel,92.0,Manual,0.14219474497681608
Chevrolet,4.8,Diesel,349.0,Manual,0.5394126738794436
Chevrolet,4.4,Diesel,203.0,Manual,0.31375579598145287
Chevrolet,3.6,Diesel,137.0,Manual,0.2117465224111283
Chevrolet,4.4,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.3,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,3.9,Diesel,195.0,Manual,0.30139103554868624
Chevrolet,4.3,Petrol,275.0,Manual,0.4250386398763524
Chevrolet,4.8,Petrol,165.0,Manual,0.2550231839258114
Chevrolet,3.6,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,4.3,Petrol,130.0,Manual,0.2009273570324575
Chevrolet,4.6,Petrol,295.0,Manual,0.4559505409582689
Chevrolet,4.3,Petrol,180.0,Manual,0.2782071097372488
Chevrolet,4.3,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,4.6,Petrol,125.0,Manual,0.19319938176197837
Chevrolet,4.8,Petrol,255.0,Manual,0.3941267387944359
Chevrolet,4.5,Petrol,145.0,Manual,0.2241112828438949
Chevrolet,3.7,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,3.6,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.5,Petrol,401.0,Manual,0.6197836166924265
Chevrolet,4.4,Petrol,270.0,Manual,0.41731066460587324
Chevrolet,4.6,Petrol,647.0,Manual,1.0
Chevrolet,3.6,Petrol,260.0,Manual,0.401854714064915
Chevrolet,4.5,Petrol,157.0,Manual,0.2426584234930448
Chevrolet,3.6,Petrol,148.0,Manual,0.2287480680061824
Chevrolet,4.6,Petrol,210.0,Manual,0.32457496136012365
Chevrolet,4.3,Petrol,335.0,Manual,0.517774343122102
Chevrolet,4.371098041897468,Petrol,210.0,Manual,0.32457496136012365
Chevrolet,4.4,Petrol,240.0,Manual,0.37094281298299847
Chevrolet,4.7,Petrol,310.0,Manual,0.47913446676970634
Chevrolet,4.7,Petrol,290.0,Manual,0.4482225656877898
Chevrolet,3.6,Petrol,354.0,Manual,0.5471406491499228
Chevrolet,4.5,Petrol,210.0,Manual,0.32457496136012365
Chevrolet,3.7,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,4.371098041897468,Petrol,322.0,Manual,0.49768160741885625
Chevrolet,4.6,Petrol,300.0,Manual,0.46367851622874806
Chevrolet,4.1,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,4.6,Petrol,301.0,Manual,0.4652241112828439
Chevrolet,4.2,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,3.7,Petrol,268.0,Manual,0.4142194744976816
Chevrolet,4.371098041897468,Petrol,138.0,Manual,0.2132921174652241
Chevrolet,3.6,Petrol,200.0,Manual,0.3091190108191654
Chevrolet,3.9,Petrol,130.0,Manual,0.2009273570324575
Chevrolet,4.1,Petrol,220.0,Manual,0.3400309119010819
Chevrolet,4.371098041897468,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,4.8,Petrol,260.0,Manual,0.401854714064915
Chevrolet,4.2,Petrol,135.0,Manual,0.20865533230293662
Chevrolet,3.6,Petrol,125.0,Manual,0.19319938176197837
Chevrolet,4.371098041897468,Petrol,165.0,Manual,0.2550231839258114
Chevrolet,4.1,Petrol,285.0,Manual,0.44049459041731065
Chevrolet,4.6,Petrol,190.0,Manual,0.2936630602782071
Chevrolet,3.4,Petrol,170.0,Manual,0.26275115919629055
Chevrolet,4.2,Petrol,270.0,Manual,0.41731066460587324
Chevrolet,4.4,Petrol,230.0,Manual,0.3554868624420402
Chevrolet,3.9,Petrol,375.0,Manual,0.5795981452859351
Chevrolet,4.5,Petrol,240.0,Manual,0.37094281298299847
Chevrolet,4.1,Petrol,110.0,Manual,0.17001545595054096
Chevrolet,4.7,Petrol,184.0,Manual,0.28438948995363217
Chevrolet,4.4,Petrol,475.0,Manual,0.7341576506955177
Chevrolet,4.0,Petrol,260.0,Manual,0.401854714064915
Chevrolet,3.9,Petrol,290.0,Manual,0.4482225656877898
Chevrolet,4.3,Petrol,200.0,Manual,0.3091190108191654
Chevrolet,4.4,Petrol,145.0,Manual,0.2241112828438949
Chevrolet,4.7,Petrol,190.0,Manual,0.2936630602782071
Chevrolet,4.371098041897468,Petrol,252.0,Manual,0.3894899536321484
Chevrolet,4.7,Petrol,92.0,Manual,0.14219474497681608
Chevrolet,4.371098041897468,Petrol,335.0,Manual,0.517774343122102
Chevrolet,4.3,Petrol,123.0,Manual,0.1901081916537867
Chevrolet,4.1,Petrol,200.0,Manual,0.3091190108191654
Chevrolet,4.2,Petrol,121.0,Manual,0.18701700154559506
Chevrolet,3.5,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,3.6,Petrol,275.0,Manual,0.4250386398763524
Chevrolet,4.4,Petrol,300.0,Manual,0.46367851622874806
Chevrolet,4.3,Petrol,285.0,Manual,0.44049459041731065
Chevrolet,4.2,Petrol,162.0,Manual,0.250386398763524
Chevrolet,4.6,Petrol,140.0,Manual,0.21638330757341576
Chevrolet,4.3,Petrol,114.0,Manual,0.17619783616692428
Chevrolet,4.6,Petrol,322.0,Manual,0.49768160741885625
Chevrolet,4.8,Petrol,227.0,Manual,0.3508500772797527
Chevrolet,4.6,Petrol,134.0,Manual,0.2071097372488408
Chevrolet,4.6,Petrol,116.0,Manual,0.17928902627511592
Chevrolet,4.5,Petrol,200.0,Manual,0.3091190108191654
Chevrolet,3.9,Petrol,355.0,Manual,0.5486862442040186
Chevrolet,4.8,Petrol,225.0,Manual,0.34775888717156106
Chevrolet,4.5,Petrol,275.0,Manual,0.4250386398763524
Chevrolet,4.5,Petrol,137.0,Manual,0.2117465224111283
Chevrolet,4.3,Petrol,215.0,Manual,0.3323029366306028
Chevrolet,4.2,Petrol,146.0,Manual,0.22565687789799072
Chevrolet,4.7,Petrol,183.0,Manual,0.2828438948995363
Chevrolet,3.3,Petrol,128.0,Manual,0.19783616692426584
Chevrolet,4.7,Petrol,475.0,Manual,0.7341576506955177
Chevrolet,4.2,Petrol,282.0,Manual,0.43585780525502316
Chevrolet,4.1,Petrol,190.0,Manual,0.2936630602782071
Chevrolet,4.2,Petrol,104.0,Manual,0.160741885625966
Chevrolet,4.371098041897468,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.4,Petrol,200.0,Manual,0.3091190108191654
Chevrolet,4.371098041897468,Petrol,255.0,Manual,0.3941267387944359
Chevrolet,4.371098041897468,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,4.7,Petrol,142.0,Manual,0.21947449768160743
Chevrolet,4.0,Petrol,255.0,Manual,0.3941267387944359
Chevrolet,4.5,Petrol,147.0,Manual,0.22720247295208656
Chevrolet,4.2,Petrol,140.0,Manual,0.21638330757341576
Chevrolet,4.1,Petrol,194.0,Manual,0.29984544049459044
Chevrolet,3.8,Petrol,322.0,Manual,0.49768160741885625
Chevrolet,3.6,Petrol,340.0,Manual,0.5255023183925811
Chevrolet,4.7,Petrol,205.0,Manual,0.3168469860896445
Chevrolet,3.8,Petrol,290.0,Manual,0.4482225656877898
Chevrolet,4.4,Petrol,138.0,Manual,0.2132921174652241
Chevrolet,3.7,Petrol,210.0,Manual,0.32457496136012365
Chevrolet,4.5,Petrol,450.0,Manual,0.6955177743431221
Chevrolet,4.6,Petrol,170.0,Manual,0.26275115919629055
Chevrolet,3.7,Petrol,188.0,Manual,0.29057187017001546
Chevrolet,4.0,Petrol,235.0,Manual,0.36321483771251933
Chevrolet,4.0,Petrol,208.0,Manual,0.321483771251932
Chevrolet,4.5,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.3,Petrol,174.0,Manual,0.2689335394126739
Chevrolet,4.7,Petrol,138.0,Manual,0.2132921174652241
Chevrolet,4.7,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,4.3,Petrol,165.0,Manual,0.2550231839258114
Chevrolet,4.5,Petrol,125.0,Manual,0.19319938176197837
Chevrolet,3.9,Petrol,120.0,Manual,0.18547140649149924
Chevrolet,3.8,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.9,Petrol,330.0,Manual,0.5100463678516228
Chevrolet,3.6,Petrol,170.0,Manual,0.26275115919629055
Chevrolet,3.8,Petrol,385.0,Manual,0.5950540958268934
Chevrolet,4.9,Petrol,591.0,Manual,0.9134466769706336
Chevrolet,4.4,Petrol,282.0,Manual,0.43585780525502316
Chevrolet,3.4,Petrol,115.0,Manual,0.1777434312210201
Chevrolet,4.6,Petrol,375.0,Manual,0.5795981452859351
Chevrolet,4.7,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,3.8,Petrol,215.0,Manual,0.3323029366306028
Chevrolet,4.371098041897468,Petrol,150.0,Manual,0.23183925811437403
Chevrolet,3.6,Petrol,228.0,Manual,0.35239567233384855
Chevrolet,4.2,Petrol,147.0,Manual,0.22720247295208656
Chevrolet,4.9,Petrol,385.0,Manual,0.5950540958268934
Chevrolet,4.8,Petrol,161.0,Manual,0.24884080370942813
Chevrolet,4.6,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.9,Petrol,160.0,Manual,0.2472952086553323
Chevrolet,4.6,Petrol,268.0,Manual,0.4142194744976816
Chevrolet,3.6,Petrol,250.0,Manual,0.38639876352395675
Chevrolet,3.7,Petrol,115.0,Manual,0.1777434312210201
Chevrolet,4.1,Petrol,92.0,Manual,0.14219474497681608
Chevrolet,4.8,Petrol,349.0,Manual,0.5394126738794436
Chevrolet,4.4,Petrol,203.0,Manual,0.31375579598145287
Chevrolet,3.6,Petrol,137.0,Manual,0.2117465224111283
Chevrolet,4.4,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,4.3,Petrol,195.0,Manual,0.30139103554868624
Chevrolet,3.9,Petrol,195.0,Manual,0.30139103554868624
Chrysler,4.1,Diesel,295.0,Manual,0.4559505409582689
Chrysler,4.8,Diesel,285.0,Manual,0.44049459041731065
Chrysler,4.7,Diesel,230.0,Manual,0.3554868624420402
Chrysler,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Chrysler,4.4,Diesel,195.0,Manual,0.30139103554868624
Datsun,4.371098041897468,Petrol,195.0,Manual,0.30139103554868624
Datsun,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Dodge,4.5,Diesel,255.0,Manual,0.3941267387944359
Dodge,4.6,Diesel,170.0,Manual,0.26275115919629055
Dodge,4.2,Diesel,394.0,Manual,0.6089644513137558
Dodge,3.8,Diesel,255.0,Manual,0.3941267387944359
Dodge,4.4,Diesel,200.0,Manual,0.3091190108191654
Dodge,4.6,Diesel,190.0,Manual,0.2936630602782071
Dodge,4.6,Diesel,300.0,Manual,0.46367851622874806
Dodge,4.3,Diesel,190.0,Manual,0.2936630602782071
Dodge,3.9,Diesel,125.0,Manual,0.19319938176197837
Dodge,4.7,Diesel,270.0,Manual,0.41731066460587324
Dodge,4.5,Diesel,195.0,Manual,0.30139103554868624
Fiat,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Fiat,4.371098041897468,Petrol,195.0,Manual,0.30139103554868624
Ford,4.371098041897468,Diesel,300.0,Manual,0.46367851622874806
Ford,4.5,Diesel,245.0,Manual,0.3786707882534776
Ford,4.5,Diesel,150.0,Manual,0.23183925811437403
Ford,4.3,Diesel,158.0,Manual,0.24420401854714066
Ford,4.7,Diesel,190.0,Manual,0.2936630602782071
Ford,4.2,Diesel,240.0,Manual,0.37094281298299847
Ford,4.4,Diesel,135.0,Manual,0.20865533230293662
Ford,4.3,Diesel,265.0,Manual,0.4095826893353941
Ford,4.0,Diesel,153.0,Manual,0.23647604327666152
Ford,4.6,Diesel,250.0,Manual,0.38639876352395675
Ford,4.0,Diesel,235.0,Manual,0.36321483771251933
Ford,4.4,Diesel,225.0,Manual,0.34775888717156106
Ford,4.0,Diesel,275.0,Manual,0.4250386398763524
Ford,4.6,Diesel,300.0,Manual,0.46367851622874806
Ford,4.5,Diesel,100.0,Manual,0.1545595054095827
Ford,4.0,Diesel,192.0,Manual,0.29675425038639874
Ford,4.1,Diesel,276.0,Manual,0.4265842349304482
Ford,4.371098041897468,Diesel,140.0,Manual,0.21638330757341576
Ford,4.371098041897468,Diesel,260.0,Manual,0.401854714064915
Ford,4.7,Diesel,130.0,Manual,0.2009273570324575
Ford,4.6,Diesel,130.0,Manual,0.2009273570324575
Ford,4.371098041897468,Diesel,240.0,Manual,0.37094281298299847
Ford,4.5,Diesel,200.0,Manual,0.3091190108191654
Ford,4.5,Diesel,145.0,Manual,0.2241112828438949
Ford,4.5,Diesel,280.0,Manual,0.4327666151468315
Ford,4.2,Diesel,248.0,Manual,0.38330757341576505
Ford,4.7,Diesel,142.0,Manual,0.21947449768160743
Ford,4.6,Diesel,115.0,Manual,0.1777434312210201
Ford,4.3,Diesel,73.0,Manual,0.11282843894899536
Ford,3.2,Diesel,165.0,Manual,0.2550231839258114
Ford,4.2,Diesel,200.0,Manual,0.3091190108191654
Ford,4.3,Diesel,290.0,Manual,0.4482225656877898
